,SUD,ALC,ATS,CAN,COC,NIC,OPI
Schizotypic,0.499793101309226,0.5151787626109111,-1.0445827213943872,-1.3735061345741546,0.18618052658179626,-0.8552872079977194,-2.0261542469676104
