0.15695
0.097158
-0.17989
-0.063518
-0.0065294
0.15674
0.13485
0.14156
0.11103
-0.036874
0.15214
-0.061906
0.15519
0.13765
0.014215
-0.20894
-0.093729
0.12567
-0.1711
-0.14704
-0.14926
0.097951
-0.18549
-0.051481
0.13235
0.0037081
-0.045654
-0.20486
-0.014581
0.05187
-0.037722
0.081056
-0.18092
-0.0742
0.1492
0.111
-0.12428
-0.073193
0.054178
0.14581
0.094363
0.14673
0.14633
-0.055651
0.15273
-0.060394
0.15674
0.10564
0.038826
-0.2019
-0.040884
0.1377
-0.010153
-0.15597
-0.14611
0.11065
-0.18474
-0.12978
0.14482
0.12491
0.058454
-0.19395
-0.046811
-0.18772
0.00064866
0.060302
-0.19361
-0.049347
