,SUD,ALC,ATS,CAN,COC,NIC,OPI
ADHD,0.08670385852764059,-0.030958708456913526,-0.16605560806254782,3.0357025193167013,-0.08393678903983086,2.84799511094191,1.2948254166270683
AN,3.7190417463402357,3.7190417463402357,3.194679915660236,1.7780693796568825,3.7190417463402357,2.3339557284854098,-0.2684913036740743
ASD,-0.5325565794373409,-0.6421929264908864,-1.1378706880331169,-0.23666239828152222,-0.18259668124004333,0.7601661355670524,-0.85029610065021
BD,3.7190417463402357,3.7190417463402357,3.7190417463402357,3.7190417463402357,3.7190417463402357,3.7190417463402357,2.0770578483445425
CHR,3.7190417463402357,3.7190417463402357,3.7190417463402357,3.7190417463402357,3.7190417463402357,3.7190417463402357,1.8522244401252388
MDD,0.7981946799101342,0.8151988358363039,1.8522244401252388,2.286966470845792,1.8677722670684769,3.7190417463402357,1.2563775916871651
OCD,2.6197618129444846,2.8070659793652184,2.947873465608017,1.5260906059473185,3.238908639511612,2.263617667861734,0.32771694849495386
PTSD,0.24104653735819528,0.2700506495730955,-0.050775957121665806,0.2961398428402426,0.720279596343557,1.6616132697546366,0.9530476204550493
SCZ,3.7190417463402357,3.7190417463402357,3.7190417463402357,2.506341312369291,3.7190417463402357,3.7190417463402357,2.5427337619252963
