Psychiatric_Disorder,Z_spearman
AN,3.7190417463402357
BD,3.7190417463402357
CHR,3.7190417463402357
SCZ,3.7190417463402357
OCD,2.3339557284854098
PTSD,0.29718749593474525
MDD,0.2966636286860941
ADHD,-0.02168186522511006
ASD,-0.17419294657138013
