,SUD,ALC,ATS,CAN,COC,NIC,OPI
BD,0.0235976402359764,0.034996500349965,0.0011998800119988001,0.0397960203979602,0.0907909209079092,0.07679232076792321,0.33236676332366766
MDD,0.47365263473652636,0.48035196480351966,0.1807819218078192,0.26617338266173385,0.5262473752624738,0.4326567343265673,0.24967503249675033
