,SUD,ALC,ATS,CAN,COC,NIC,OPI
BD,3.7190417463402357,3.290554864277271,3.7190417463402357,3.290554864277271,3.0618440847871637,2.967768663301418,1.4037813755718134
MDD,-0.27629464597595965,-0.38595493150906124,1.4071461303223167,0.6259513295652187,-0.5371834733271125,0.0655887707863863,0.6742537776917881
