,SUD,ALC,ATS,CAN,COC,NIC,OPI
BD,0.8343554749461536,0.8234045773762915,0.7985519714524832,0.8192098750647059,0.8126974870628852,0.8029361167794161,0.7420916030037191
MDD,0.1859180341779652,0.17617239513530764,0.2807546131452023,0.23679666176861217,0.17579187474121685,0.20123881248640044,0.23689810243424678
