,SUD,ALC,ATS,CAN,COC,NIC,OPI
BD,0.013298670132986702,0.016698330166983303,0.0011998800119988001,0.028397160283971604,0.06379362063793621,0.0628937106289371,0.32496750324967505
MDD,0.39006099390060994,0.41955804419558046,0.08709129087091291,0.20117988201179882,0.43485651434856515,0.3213678632136786,0.19568043195680432
