,SUD,ALC,ATS,CAN,COC,NIC,OPI
BD,0.43056523246077677,0.4014846093951007,0.46993313924376684,0.4104438375267935,0.3365729660963307,0.3228671285478634,0.2624988865207162
MDD,0.0019802982228264983,-0.01744264443006542,0.2017838819775258,0.13602186151416332,0.020401157399413117,0.05085026752363744,0.1878749697318939
