,SUD,ALC,ATS,CAN,COC,NIC,OPI
BD,0.0015998400159984002,0.0026997300269973002,0.0014998500149985001,0.0015998400159984002,0.0045995400459954,0.005499450054994501,0.0207979202079792
MDD,0.5003499650034996,0.5533446655334466,0.07729227077292271,0.18438156184381563,0.4567543245675432,0.36606339366063395,0.0560943905609439
